38.7378937,-9.1387039
38.7378937,-9.13870395
38.7378944,-9.13870321
38.7378972,-9.13869901
38.7378977,-9.1386985
38.7378977,-9.13869851
38.7378977,-9.13869851
38.7378983,-9.13869786
38.7379015,-9.13869194
38.7379015,-9.13869195
38.7379015,-9.1386918
38.7378962,-9.13870495
38.7378969,-9.13870493
38.7379041,-9.13869058
38.7379014,-9.13869804
38.7379014,-9.13869806
38.7379004,-9.13870202
38.7379004,-9.13870209
38.7379042,-9.13869497
38.7379041,-9.13869582
38.7379111,-9.13868126
38.7379108,-9.13868634
38.7378787,-9.13870952
38.7378786,-9.13870954
38.7379061,-9.13868925
38.7379001,-9.13869439
38.7379001,-9.13869441
38.7378846,-9.13870917
38.737889,-9.13870077
38.737889,-9.13870075
38.7379115,-9.13868847
38.7379125,-9.13868685
38.7379126,-9.13868688
38.7379119,-9.13868911
38.737912,-9.13869036
38.7379123,-9.13869043
38.7379123,-9.13869044
38.7379142,-9.13868784
38.7379143,-9.13868777
38.7379151,-9.13868772
38.7379151,-9.13868748
38.7379159,-9.13868786
38.7379191,-9.13868162
38.7379214,-9.13867722
38.7379214,-9.13867724
38.7379212,-9.1386793
38.7379212,-9.13867936
38.7379246,-9.13867231
38.7379212,-9.13868042
38.7379212,-9.13868042
38.737922,-9.1386797
38.737922,-9.13867975
38.7379255,-9.13867383
38.7379255,-9.13867386
38.7379298,-9.1386649
38.7379311,-9.13866306
38.7379311,-9.13866307
38.7379312,-9.13866344
38.7379312,-9.13866342
38.7379316,-9.13866283
38.7379315,-9.13866283
38.7379315,-9.13866287
38.7379315,-9.13866288
38.7379315,-9.13866332
38.7379315,-9.13866351
38.7379315,-9.13866352
38.7379315,-9.13866354
38.7379327,-9.13866142
38.7379336,-9.13865986
38.7379337,-9.13865982
38.7379336,-9.13866003
38.7379337,-9.13865998
38.7379338,-9.13866007
38.7379339,-9.13865999
38.7379339,-9.13866029
38.7379339,-9.13866032
38.7379339,-9.13866036
38.7379339,-9.13866062
38.7379339,-9.13866067
38.737934,-9.13866061
38.7379344,-9.13866035
38.7379344,-9.13866034
38.7379345,-9.13866104
38.7379345,-9.13866107
38.7379332,-9.13866421
38.7379334,-9.13866418
38.7379334,-9.13866419
38.7379336,-9.13866415
38.7379339,-9.13866364
38.7379342,-9.13866338
38.7379346,-9.13866294
38.7379346,-9.13866295
38.7379347,-9.13866293
38.7379348,-9.13866287
38.7379348,-9.13866285
38.7379348,-9.13866284
38.7379351,-9.13866257
38.7379351,-9.13866266
38.7379351,-9.13866269
38.7379357,-9.13866238
38.737936,-9.138662
38.7379361,-9.1386625
38.737936,-9.13866392
38.7379893,-9.13864695
38.7379741,-9.13865162
38.737973,-9.13865374
38.737973,-9.13865377
38.737978,-9.1386528
38.7379371,-9.13866692
38.7379371,-9.13866688
38.7379696,-9.13865746
38.7379374,-9.13866797
38.7379374,-9.138668
38.7379374,-9.13866818
38.7379378,-9.13866874
38.737938,-9.13866864
38.737938,-9.13866865
38.7379381,-9.13866867
38.7379382,-9.13866886
38.7379382,-9.13866881
38.7379382,-9.13866918
38.7379384,-9.13866913
38.7379386,-9.1386691
38.7379385,-9.13866907
38.7379385,-9.1386696
38.7380048,-9.13864949
38.7380048,-9.13864948
38.737971,-9.13866011
38.7379396,-9.13866958
38.7379395,-9.13867033
38.7379397,-9.13867052
38.7379397,-9.13867059
38.7379401,-9.13867011
38.7379272,-9.13869866
38.7379281,-9.13869825
38.7379281,-9.13869821
38.7379281,-9.13869824
38.7379446,-9.13869219
38.7379289,-9.13869786
38.7379288,-9.13869787
38.7379289,-9.13869788
38.7379289,-9.13869787
38.7379289,-9.13869786
38.737929,-9.13869788
38.737929,-9.13869785
38.737929,-9.13869788
38.7379291,-9.13869778
38.7379292,-9.13869771
38.7379293,-9.13869768
38.7379293,-9.13869769
38.7379296,-9.13869751
38.7379296,-9.13869755
38.7379297,-9.13869753
38.7379296,-9.13869755
38.7379297,-9.13869753
38.7379297,-9.13869751
38.7379297,-9.1386975
38.7379297,-9.13869748
38.7379297,-9.13869751
38.7379297,-9.13869752
38.7379297,-9.1386975
38.7379297,-9.13869743
38.7379297,-9.13869749
38.7379297,-9.13869745
38.7379297,-9.13869744
38.7379296,-9.13869746
38.7379294,-9.13869752
38.7379294,-9.13869753
38.7379294,-9.13869747
38.7379292,-9.13869757
38.7379294,-9.13869749
38.7379294,-9.13869748
38.7379294,-9.13869752
38.7379294,-9.13869751
38.7379294,-9.13869751
38.7379293,-9.13869759
38.7379293,-9.13869755
38.7379294,-9.13869753
38.7379294,-9.13869753
38.7379294,-9.13869755
38.7379294,-9.13869752
38.7379294,-9.13869753
38.7379295,-9.13869753
38.7379295,-9.13869751
38.7379295,-9.1386975
38.7379295,-9.13869751
38.7379294,-9.13869752
38.7379294,-9.13869753
38.7379295,-9.13869749
38.7379295,-9.1386975
38.7379293,-9.13869753
38.7379293,-9.13869756
38.7379293,-9.13869753
38.7379293,-9.13869752
38.7379293,-9.13869758
38.7379293,-9.13869754
38.7379293,-9.13869753
38.7379292,-9.1386975
38.7379293,-9.13869749
38.7379292,-9.1386975
38.7379292,-9.13869752
38.7379292,-9.13869749
38.737929,-9.13869755
38.737929,-9.13869756
38.737929,-9.13869753
38.737929,-9.13869752
38.737929,-9.13869749
38.737929,-9.13869751
38.737929,-9.1386975
38.737929,-9.13869752
38.737929,-9.13869751
38.737929,-9.1386975
38.7379291,-9.13869747
38.7379291,-9.13869745
38.737929,-9.13869741
38.7379292,-9.13869728
38.7379292,-9.13869728
38.7379294,-9.13869724
38.7379294,-9.13869725
38.7379294,-9.13869724
38.7379293,-9.13869726
38.737913,-9.13869876
38.7379343,-9.13868806
38.7379342,-9.138688
38.737942,-9.13866985
38.737951,-9.13866446
38.7379509,-9.1386644
38.7379515,-9.13866097
38.7379515,-9.13866092
38.7379492,-9.13866906
38.7379353,-9.13867846
38.7379368,-9.13867682
38.7379413,-9.13867161
38.7379409,-9.13867045
38.7379153,-9.13869766
38.7379154,-9.13869765
38.7379154,-9.13869762
38.7379154,-9.13869762
38.7379146,-9.13869755
38.7379297,-9.13869608
38.7379516,-9.13865678
38.7379664,-9.13863811
38.7379416,-9.13865779
38.7379415,-9.13865779
38.7379371,-9.1386663
38.7379371,-9.13866629
38.7379373,-9.13866504
38.7379371,-9.13866474
38.737937,-9.13866476
38.737937,-9.13866471
38.7379366,-9.13866424
38.7379389,-9.13865776
38.737939,-9.13865766
38.7379387,-9.13865803
38.7379386,-9.1386581
38.7379378,-9.13865918
38.7379379,-9.13865665
38.7379362,-9.13865843
38.7379361,-9.13865755
38.7379359,-9.13865783
38.7379351,-9.13865847
38.7379345,-9.13865907
38.7379344,-9.13865907
38.7379343,-9.13865902
38.7379345,-9.1386587
38.7379344,-9.13865871
38.7379343,-9.13865875
38.7379343,-9.13865801
38.7379344,-9.13865799
38.7379343,-9.13865794
38.7379343,-9.13865792
38.7379369,-9.13865073
38.7379296,-9.13866393
38.7379295,-9.13866397
38.7379293,-9.13866375
38.7379255,-9.13867083
38.7379304,-9.13866037
38.7379287,-9.1386631
38.7379287,-9.1386631
38.7379111,-9.13866558
38.7379181,-9.1386625
38.7379183,-9.13866239
38.7379319,-9.13865378
38.7379064,-9.13866905
38.7379314,-9.13865349
38.7379316,-9.13865326
38.7379316,-9.13865327
38.7379315,-9.13865337
38.7379264,-9.13866266
38.7379264,-9.13866262
38.737926,-9.13866297
38.7379266,-9.13866102
38.7379265,-9.13866107
38.7379247,-9.13866456
38.7379216,-9.13867094
38.7379216,-9.13867095
38.7379216,-9.13867093
38.7379232,-9.13866978
38.7379232,-9.13866981
38.7379231,-9.13866993
38.7379078,-9.13869811
38.7379078,-9.13869812
38.7379078,-9.13869813
38.7379076,-9.1386982
38.7379076,-9.13869824
38.7379076,-9.13869822
38.7379076,-9.13869821
38.7379075,-9.13869824
38.7379075,-9.1386983
38.7379075,-9.13869829
38.7379074,-9.13869832
38.7379075,-9.13869823
38.7379074,-9.13869824
38.7379074,-9.13869822
38.7379074,-9.13869822
38.7379229,-9.13866662
38.7379229,-9.13866661
38.7379226,-9.13866719
38.7379226,-9.13866721
38.7379071,-9.13869831
38.7379227,-9.13866686
38.7379068,-9.13869844
38.7379068,-9.13869844
38.7379068,-9.13869845
38.73792,-9.13867182
38.7379066,-9.13869857
38.7379065,-9.13869859
38.7379064,-9.13869862
38.7379065,-9.1386986
38.7379065,-9.1386986
38.7379065,-9.13869859
38.7379065,-9.13869858
38.7379066,-9.13869858
38.7379065,-9.13869858
38.7379065,-9.13869861
38.7379065,-9.13869862
38.7379065,-9.1386986
38.7379065,-9.13869862
38.7379066,-9.13869862
38.7379066,-9.13869859
38.7379066,-9.13869861
38.7379066,-9.13869864
38.7379066,-9.13869862
38.7379066,-9.13869863
38.7379064,-9.13869856
38.7379065,-9.13869855
38.7379065,-9.13869861
38.7379065,-9.13869859
38.7379064,-9.13869865
38.7379065,-9.13869863
38.7379065,-9.13869861
38.7379063,-9.13869866
38.7379063,-9.13869863
38.7379063,-9.13869865
38.7379062,-9.13869869
38.7379063,-9.13869866
38.7379062,-9.1386987
38.7379064,-9.13869868
38.7379064,-9.13869869
38.7379064,-9.13869869
38.737907,-9.13867778
38.7379203,-9.13867152
38.7379013,-9.13869654
38.7379153,-9.13868203
38.7379056,-9.13868678
38.7379056,-9.13868674
38.7378963,-9.13869486
38.7378963,-9.13869486
38.7379194,-9.13867323
38.7379181,-9.13867567
38.7379182,-9.13867565
38.7379182,-9.13867567
38.7379181,-9.13867599
38.7379182,-9.13867596
38.7379093,-9.13868265
38.7379093,-9.13868266
38.7379202,-9.13867925
38.7379202,-9.13867925
38.7379085,-9.13868795
38.7379139,-9.13868417
38.7379135,-9.13868447
38.7379135,-9.13868451
38.7379143,-9.13868245
38.7379131,-9.1386845
38.7379134,-9.13868402
38.7379134,-9.13868406
38.7379134,-9.13868406
38.7379114,-9.13868798
38.7378989,-9.13869687
38.7379256,-9.13868028
38.7378909,-9.13870143
38.7379099,-9.13869075
38.73791,-9.13869042
38.7378935,-9.13870056
38.7379094,-9.1386912
38.7379096,-9.13869075
38.7379096,-9.13869077
38.7379097,-9.13869064
38.7380051,-9.1386615
38.7379095,-9.13868997
38.7379095,-9.13868998
38.7379093,-9.13869003
38.7378984,-9.13869661
38.7379965,-9.13867888
38.7379781,-9.13868031
38.7379793,-9.13867599
38.7379967,-9.13867368
38.7379951,-9.13867097
38.7379968,-9.13867069
38.7379968,-9.13867444
38.7379983,-9.13867523
38.7379959,-9.1386772
38.7379252,-9.13868052
38.7379816,-9.13867563
38.7379034,-9.13869397
38.7379038,-9.13869348
38.7379794,-9.13867971
38.7379794,-9.13867968
38.7379724,-9.13867962
38.7379723,-9.13867975
38.7379561,-9.13868227
38.7379672,-9.13867945
38.7379883,-9.13867568
38.737989,-9.13867774
38.7380084,-9.13867489
38.7380084,-9.13867487
38.7379895,-9.13867892
38.7380028,-9.13866267
38.7380033,-9.13866924
38.7380033,-9.13866922
38.7380032,-9.13868208
38.7380039,-9.13867752
38.7380039,-9.13867745
38.7380273,-9.13865653
38.738029,-9.13865585
38.7380324,-9.13865462
38.7380324,-9.13865471
38.7380274,-9.13865619
38.7380273,-9.13865618
38.7380273,-9.13865618
38.7380272,-9.13865622
38.7380161,-9.13865956
38.7380161,-9.13865935
38.7380193,-9.13865848
38.7380199,-9.13865813
38.7380199,-9.13865816
38.7380199,-9.13865814
38.7380197,-9.1386582
38.7380197,-9.13865817
38.7380223,-9.13865731
38.7380223,-9.13865733
38.7380223,-9.13865724
38.7380299,-9.13865483
